name,url,address
Weston High School,https://www.greatschools.org/connecticut/weston/1048-Weston-High-School/,"115 School Road, Weston, CT, 06883
�
3.5
(15 Reviews)"
Staples High School,https://www.greatschools.org/connecticut/westport/1055-Staples-High-School/,"70 North Avenue, Westport, CT, 06880
�
4
(16 Reviews)"
Wilton High School,https://www.greatschools.org/connecticut/wilton/1071-Wilton-High-School/,"395 Danbury Road, Wilton, CT, 06897
�
3.7
(9 Reviews)"
Darien High School,https://www.greatschools.org/connecticut/darien/222-Darien-High-School/,"80 High School Lane, Darien, CT, 06820
�
4.2
(5 Reviews)"
Academy For Performing Arts,https://www.greatschools.org/new-jersey/scotch-plains/6902-Academy-For-Perform-Arts/,"1776 Raritan Road, Scotch Plains, NJ, 07076"
Infinity Institute,https://www.greatschools.org/new-jersey/jersey-city/7066-Infinity-Institute/,"193 Old Bergen Road, Jersey City, NJ, 07305
�
2
(17 Reviews)"
Thomas Edison EnergySmart Charter School,https://www.greatschools.org/new-jersey/somerset/7281-Thomas-Edison-EnergySmart-Charter-School/,"150 Pierce Street, Franklin Township, NJ, 08873
�
3
(2 Reviews)"
Dr. Ronald Mc Nair Academic High School,https://www.greatschools.org/new-jersey/jersey-city/878-Dr.-Ronald-Mc-Nair-Academy-High-School/,"123 Coles Street, Jersey City, NJ, 07302
�
2.9
(8 Reviews)"
Diana C. Lobosco Stem Academy,https://www.greatschools.org/new-jersey/wayne/9208-Diana-C.-Lobosco-Stem-Academy/,"45 Reinhardt Road, Wayne, NJ, 07470"
Harborfields High School,https://www.greatschools.org/new-york/greenlawn/1076-Harborfields-High-School/,"98 Taylor Avenue, Greenlawn, NY, 11740
�
3.8
(5 Reviews)"
Hastings High School,https://www.greatschools.org/new-york/hastings_on_hudson/1092-Hastings-High-School/,"1 MT HOPE BLVD, Hastings-on-Hudson, NY, 10706
�
3
(3 Reviews)"
Herricks High School,https://www.greatschools.org/new-york/new-hyde-park/1132-Herricks-High-School/,"100 Shelter Rock Road, New Hyde Park, NY, 11040
�
4.5
(4 Reviews)"
Jericho Senior High School,https://www.greatschools.org/new-york/glen-head/1306-Jericho-Senior-High-School/,"99 CEDAR SWAMP RD, Jericho, NY, 11753
�
3.7
(11 Reviews)"
University Heights Secondary School-Bronx Community College,https://www.greatschools.org/new-york/bronx/13457-University-Heights-Secondary-School-Bronx-Community-College/,"701 ST ANNS AVE, The Bronx, NY, 10455
�
3.7
(3 Reviews)"
Millennium Brooklyn High School,https://www.greatschools.org/new-york/brooklyn/13635-Millennium-Brooklyn-High-School/,"237 7th Avenue, Brooklyn, NY, 11215
�
5
(7 Reviews)"
Success Acad Charter School-Manhattan 3,https://www.greatschools.org/new-york/bronx/14186-Success-Acad-Charter-School-Manhattan-3/,"1000 TELLER AVE-3RD FL, The Bronx, NY, 10469"
Gen Douglas Macarthur Senior High School,https://www.greatschools.org/new-york/wantagh/1437-Gen-Douglas-Macarthur-Senior-High-School/,"3369 OLD JERUSALEM RD, Levittown, NY, 11756
�
4.5
(8 Reviews)"
Ardsley High School,https://www.greatschools.org/new-york/ardsley/153-Ardsley-High-School/,"300 Farm Road, Ardsley, NY, 10502
�
4.3
(7 Reviews)"
Manhasset Secondary School,https://www.greatschools.org/new-york/manhasset/1555-Manhasset-Secondary-School/,"200 Memorial Place, Manhasset, NY, 11030
�
4
(4 Reviews)"
Massapequa High School,https://www.greatschools.org/new-york/massapequa/1588-Massapequa-High-School/,"4925 Merrick Road, Massapequa, NY, 11758
�
3
(11 Reviews)"
Bronx High School Of Science,https://www.greatschools.org/new-york/bronx/1940-Bronx-High-School-Of-Science/,"75 W 205TH ST, The Bronx, NY, 10468
�
4.8
(49 Reviews)"
Brooklyn Technical High School,https://www.greatschools.org/new-york/brooklyn/1944-Brooklyn-Technical-High-School/,"29 Fort Greene Place, Brooklyn, NY, 11217
�
4.2
(21 Reviews)"
Stuyvesant High School,https://www.greatschools.org/new-york/new-york/2796-Stuyvesant-High-School/,"345 Chambers Street, New York, NY, 10282
�
4.2
(29 Reviews)"
Townsend Harris High School,https://www.greatschools.org/new-york/queens/2912-Townsend-Harris-High-School/,"149-11 MELBOURNE AVE, Queens, NY, 11367
�
3.6
(15 Reviews)"
Briarcliff High School,https://www.greatschools.org/new-york/briarcliff-manor/318-Briarcliff-High-School/,"444 Pleasantville Road, Briarcliff Manor, NY, 10510
�
5
(5 Reviews)"
Pelham Memorial High School,https://www.greatschools.org/new-york/village-of-pelham/3213-Pelham-Memorial-High-School/,"575 COLONIAL AVE, Village of Pelham, NY, 10803
�
4.1
(15 Reviews)"
Plainview Old Bethpage JFK High School,https://www.greatschools.org/new-york/plainview/3273-Plainview-Old-Bethpage-Jfk-High-School/,"50 Kennedy Drive, Plainview, NY, 11803
�
2.5
(4 Reviews)"
Blind Brook High School,https://www.greatschools.org/new-york/rye-brook/3358-Blind-Brook-High-School/,"840 King Street, Rye Brook, NY, 10573
�
4.3
(4 Reviews)"
Bronxville High School,https://www.greatschools.org/new-york/bronxville/337-Bronxville-High-School/,"177 Pondfield Road, Bronxville, NY, 10708
�
4.7
(7 Reviews)"
Rye High School,https://www.greatschools.org/new-york/rye/3486-Rye-High-School/,"Parsons Street, Rye, NY, 10580
�
3.7
(9 Reviews)"
Scarsdale Middle School,https://www.greatschools.org/new-york/scarsdale/3554-Scarsdale-Middle-School/,"134 Mamaroneck Road, Scarsdale, NY, 10583
�
2.6
(15 Reviews)"
Smithtown High School West,https://www.greatschools.org/new-york/smithtown/3653-Smithtown-High-School-West/,"100 Central Road, Smithtown, NY, 11787
�
2
(4 Reviews)"
Ward Melville Senior High School,https://www.greatschools.org/new-york/setauket_-east-setauket/3764-Ward-Melville-Senior-High-School/,"380 OLD TOWN RD, Setauket- East Setauket, NY, 11733
�
3.4
(7 Reviews)"
Syosset Senior High School,https://www.greatschools.org/new-york/syosset/3791-Syosset-Senior-High-School/,"70 South Woods Road, Syosset, NY, 11791
�
3.1
(10 Reviews)"
Byram Hills High School,https://www.greatschools.org/new-york/north-castle/421-Byram-Hills-High-School/,"12 TRIPP LN, Armonk, NY, 10504
�
2.8
(10 Reviews)"
Horace Greeley High School,https://www.greatschools.org/new-york/chappaqua/514-Horace-Greeley-High-School/,"70 Roaring Brook Road, Chappaqua, NY, 10514
�
4
(4 Reviews)"
Cold Spring Harbor High School,https://www.greatschools.org/new-york/cold-spring-harbor/589-Cold-Spring-Harbor-High-School/,"82 Turkey Lane, Cold Spring Harbor, NY, 11724
�
3.4
(10 Reviews)"
Bergen Academies,https://www.greatschools.org/new-jersey/hackensack/103-Bergen-Academies/,"200 Hackensack Avenue, Hackensack, NJ, 07601
�
4.1
(18 Reviews)"
Technical School Teterboro,https://www.greatschools.org/new-jersey/teterboro/106-Technical-School--Teterboro/,"504 Route 46 West, Teterboro, NJ, 07608
�
4.5
(8 Reviews)"
Woodbridge Academy Magnet School,https://www.greatschools.org/new-jersey/woodbridge-township/1159-Mdsx-Co-Voc-Health-Biomed/,"1 Convery Boulevard, Woodbridge Township, NJ, 07095
�
3.4
(10 Reviews)"
Academy Allied Health & Science,https://www.greatschools.org/new-jersey/neptune-city/2152-Academy-Allied-Health--Sci/,"2325 Heck Avenue, Neptune City, NJ, 07753
�
3
(1 Reviews)"
Marine Academy of Science and Technology,https://www.greatschools.org/new-jersey/highlands/2154-Marine-Academy-Sci--Tech/,"305 MAST Way, Highlands, NJ, 07732
�
5
(1 Reviews)"
High Technology High School,https://www.greatschools.org/new-jersey/middletown/2157-High-Technology-High-School/,"765 NEWMAN SPRINGS ROAD, Middletown Township, NJ, 07738
�
5
(1 Reviews)"
Union County Magnet High School,https://www.greatschools.org/new-jersey/scotch-plains/2233-Union-Cty-Magnet-High-School/,"1776 Raritan Road, Scotch Plains, NJ, 07076
�
4.4
(8 Reviews)"
Union County Vocational Technical School,https://www.greatschools.org/new-jersey/scotch-plains/2234-Union-County-Vocational-Technical-School/,"1776 Raritan Road, Scotch Plains, NJ, 07076
�
3
(8 Reviews)"
Edison Academy Magnet School,https://www.greatschools.org/new-jersey/edison/3418-Academy-Of-Science-Vocational-School/,"100 Technology Drive, Edison, NJ, 08837
�
2.7
(6 Reviews)"
Communications High School,https://www.greatschools.org/new-jersey/wall-township/3429-Communications-High-School/,"1740 NEW BEDFORD ROAD, Wall Township, NJ, 07719
�
3.8
(9 Reviews)"
"Mathematics, Science & Engineering School",https://www.greatschools.org/new-jersey/rockaway/3497-Mathematics-Science--Engineering-School/,"520 West Main Street, Rockaway, NJ, 07866
�
4
(4 Reviews)"
Biotechnology High School,https://www.greatschools.org/new-jersey/freehold/4274-Biotechnology-High-School/,"5000 Kozloski Road, Freehold, NJ, 07728
�
4.3
(6 Reviews)"
Academy for Allied Health Sciences,https://www.greatschools.org/new-jersey/scotch-plains/4311-Academy-For-Allied-Hlth-Sci/,"1776 Raritan Road, Scotch Plains, NJ, 07076
�
4
(5 Reviews)"
The Academy for Information Technology,https://www.greatschools.org/new-jersey/scotch-plains/4312-Academy-For-Info-Tech/,"1776 Raritan Road, Scotch Plains, NJ, 07076
�
3.9
(7 Reviews)"
Staten Island Technical High School,https://www.greatschools.org/new-york/staten-island/6349-Staten-Island-Technical-High-School/,"485 Clawson Street, Staten Island, NY, 10306
�
5
(8 Reviews)"
Eleanor Roosevelt High School,https://www.greatschools.org/new-york/new-york/6854-Eleanor-Roosevelt-High-School/,"411 East 76th Street, New York, NY, 10021
�
4.6
(12 Reviews)"
Millennium High School,https://www.greatschools.org/new-york/new-york/6855-Millennium-High-School/,"75 Broad Street, New York, NY, 10004
�
4.1
(13 Reviews)"
High School Of American Studies At Lehman College,https://www.greatschools.org/new-york/bronx/6960-High-School-Of-American-Studies-At-Lehman-College/,"2925 GOULDEN AVE, The Bronx, NY, 10468
�
4
(6 Reviews)"
Queens High School For The Sciences At York College,https://www.greatschools.org/new-york/queens/7067-Queens-High-School-For-The-Sciences-At-York-Colleg/,"94-50 159th Street, Queens, NY, 11433
�
4.2
(6 Reviews)"
Wheatley School,https://www.greatschools.org/new-york/old-westbury/769-Wheatley-School/,"11 Bacon Road, Old Westbury, NY, 11568
�
5
(2 Reviews)"
Eastchester Senior High School,https://www.greatschools.org/new-york/eastchester/773-Eastchester-Senior-High-School/,"2 Stewart Place, Eastchester, NY, 10709
�
3.6
(7 Reviews)"
Edgemont Junior Senior High School,https://www.greatschools.org/new-york/scarsdale/784-Edgemont-Junior-Senior-High-School/,"200 White Oak Lane, Scarsdale, NY, 10583
�
3.7
(14 Reviews)"
High School For Dual Language And Asian Studies,https://www.greatschools.org/new-york/new-york/8300-High-School-For-Dual-Language-And-Asian-Studies/,"350 Grand Street, New York, NY, 10002
�
4
(3 Reviews)"
Smithtown High School East,https://www.greatschools.org/new-york/saint-james/8463-Smithtown-High-School-East/,"10 School Street, Saint James, NY, 11780
�
3.7
(3 Reviews)"
High School Math Science And Engineering At CCNY,https://www.greatschools.org/new-york/new-york/8970-High-School-Math-Science-And-Engineering-At-Ccny/,"240 Convent Avenue, New York, NY, 10031
�
4.3
(10 Reviews)"
Garden City High School,https://www.greatschools.org/new-york/garden-city/914-Garden-City-High-School/,"170 Rockaway Avenue, Garden City, NY, 11530
�
3.8
(15 Reviews)"
Fairfield Ludlowe High School,https://www.greatschools.org/connecticut/fairfield/1831-Fairfield-Ludlowe-High-School/,"785 Unquowa Road, Fairfield, CT, 06824
�
3
(2 Reviews)"
New Canaan High School,https://www.greatschools.org/connecticut/new-canaan/560-New-Canaan-High-School/,"11 Farm Road, New Canaan, CT, 06840
�
4
(12 Reviews)"
New Fairfield High School,https://www.greatschools.org/connecticut/new-fairfield/565-New-Fairfield-High-School/,"54 Gillotti Road, New Fairfield, CT, 06812
�
3.7
(10 Reviews)"
Joel Barlow High School,https://www.greatschools.org/connecticut/redding/802-Joel-Barlow-High-School/,"100 Black Rock Turnpike, Redding, CT, 06896
�
2.6
(27 Reviews)"
Ridgefield High School,https://www.greatschools.org/connecticut/ridgefield/807-Ridgefield-High-School/,"700 North Salem Road, Ridgefield, CT, 06877
�
3.3
(7 Reviews)"
Trumbull High School,https://www.greatschools.org/connecticut/trumbull/947-Trumbull-High-School/,"72 Strobel Road, Trumbull, CT, 06611
�
3.4
(16 Reviews)"
Holmdel High School,https://www.greatschools.org/new-jersey/holmdel/813-Holmdel-High-School/,"36 Crawfords Corner Road, Holmdel, NJ, 07733
�
4.2
(5 Reviews)"
County Prep High School,https://www.greatschools.org/new-jersey/jersey-city/841-County-Prep-High-School/,"525 MONTGOMERY STREET, Jersey City, NJ, 07306
�
4.2
(24 Reviews)"
Hunterdon County Academies,https://www.greatschools.org/new-jersey/flemington/8855-Hunterdon-County-Academies/,"8 Bartles Corner Road, Flemington, NJ, 08822"
Applied Technology High School,https://www.greatschools.org/new-jersey/paramus/8866-Applied-Technology-High-School/,"400 Paramus Road, Paramus, NJ, 07652
�
5
(1 Reviews)"
Mercer County Technical School Stem Academy,https://www.greatschools.org/new-jersey/pennington/8889-Mercer-County-Technical-School-STEM-Academy/,"129 Bull Run Road, Pennington, NJ, 08534
�
2
(1 Reviews)"
Academy For Biotechnology,https://www.greatschools.org/new-jersey/mountain-lakes/8892-Academy-For-Biotechnology/,"96 Powerville Road, Mountain Lakes, NJ, 07046"
Kinnelon High School,https://www.greatschools.org/new-jersey/kinnelon/928-Kinnelon-High-School/,"121 Kinnelon Road, Kinnelon, NJ, 07405
�
4.2
(5 Reviews)"
Livingston Sr High School,https://www.greatschools.org/new-jersey/livingston/997-Livingston-Sr--High-School/,"30 Robert H Harp Drive, Livingston, NJ, 07039
�
4
(9 Reviews)"
Haldane High School,https://www.greatschools.org/new-york/cold-spring/1047-Haldane-High-School/,"15 Craigside Drive, Cold Spring, NY, 10516
�
5
(2 Reviews)"
Half Hollow Hills High School East,https://www.greatschools.org/new-york/dix-hills/1051-Half-Hollow-Hills-High-School-East/,"50 Vanderbilt Parkway, Dix Hills, NY, 11746
�
4
(5 Reviews)"
Half Hollow Hills High School West,https://www.greatschools.org/new-york/dix-hills/1052-Half-Hollow-Hills-High-School-West/,"375 Wolf Hill Road, Dix Hills, NY, 11746
�
2.5
(2 Reviews)"
Harrison High School,https://www.greatschools.org/new-york/harrison/1083-Harrison-High-School/,"255 Union Avenue, Harrison, NY, 10528
�
3.5
(12 Reviews)"
Hauppauge High School,https://www.greatschools.org/new-york/hauppauge/1096-Hauppauge-High-School/,"500 Lincoln Boulevard, Hauppauge, NY, 11788
�
2.2
(6 Reviews)"
Searingtown School,https://www.greatschools.org/new-york/albertson/1133-Searingtown-School/,"106 Beverly Drive, Albertson, NY, 11507
�
5
(4 Reviews)"
Irvington High School,https://www.greatschools.org/new-york/irvington/1258-Irvington-High-School/,"40 North Broadway, Irvington, NY, 10533
�
2.3
(4 Reviews)"
Islip High School,https://www.greatschools.org/new-york/islip/1268-Islip-High-School/,"2508 Union Boulevard, Islip, NY, 11751
�
3.2
(9 Reviews)"
John Jay High School,https://www.greatschools.org/new-york/south-salem/1325-John-Jay-High-School/,"60 North Salem Road, Cross River, NY, 10518
�
3.8
(9 Reviews)"
Kings Park High School,https://www.greatschools.org/new-york/kings-park/1348-Kings-Park-High-School/,"200 New York 25A, Kings Park, NY, 11754
�
4
(9 Reviews)"
Division Avenue Senior High School,https://www.greatschools.org/new-york/levittown/1435-Division-Avenue-Senior-High-School/,"120 Division Avenue, Levittown, NY, 11756
�
4.3
(14 Reviews)"
Locust Valley High School,https://www.greatschools.org/new-york/locust-valley/1501-Locust-Valley-High-School/,"99 Horse Hollow Road, Locust Valley, NY, 11560
�
5
(1 Reviews)"
Lynbrook Senior High School,https://www.greatschools.org/new-york/lynbrook/1515-Lynbrook-Senior-High-School/,"9 Union Avenue, Lynbrook, NY, 11563
�
2.8
(8 Reviews)"
Sanford H Calhoun High School,https://www.greatschools.org/new-york/merrick/1615-Sanford-H-Calhoun-High-School/,"1786 State Street, Merrick, NY, 11566
�
4.5
(4 Reviews)"
John F Kennedy High School,https://www.greatschools.org/new-york/bellmore/1617-John-F-Kennedy-High-School/,"3000 Bellmore Avenue, Bellmore, NY, 11710
�
3.3
(10 Reviews)"
Wellington C Mepham High School,https://www.greatschools.org/new-york/north-bellmore/1618-Wellington-C-Mepham-High-School/,"2401 Camp Avenue, Bellmore, NY, 11710
�
4.1
(8 Reviews)"
Miller Place High School,https://www.greatschools.org/new-york/miller-place/1663-Miller-Place-High-School/,"15 Memorial Drive, Miller Place, NY, 11764
�
3.6
(9 Reviews)"
Mount Sinai High School,https://www.greatschools.org/new-york/mount-sinai/1722-Mount-Sinai-High-School/,"110 North Country Road, Mount Sinai, NY, 11766
�
3.7
(9 Reviews)"
Westlake High School,https://www.greatschools.org/new-york/thornwood/1741-Westlake-High-School/,"825 Westlake Drive, Thornwood, NY, 10594
�
4.2
(6 Reviews)"
Nanuet Senior High School,https://www.greatschools.org/new-york/nanuet/1746-Nanuet-Senior-High-School/,"103 Church Street, Nanuet, NY, 10954
�
1.4
(5 Reviews)"
Clarkstown North Senior High School,https://www.greatschools.org/new-york/new-city/1751-Clarkstown-North-Senior-High-School/,"151 Congers Road, New City, NY, 10956
�
4.3
(8 Reviews)"
Clarkstown South Senior High School,https://www.greatschools.org/new-york/west-nyack/1752-Clarkstown-South-Senior-High-School/,"31 Demarest Mill Road, West Nyack, NY, 10994
�
3.8
(8 Reviews)"
Central Park East High School,https://www.greatschools.org/new-york/new-york/1821-Central-Park-East-High-School/,"1573 Madison Avenue, New York, NY, 10029
�
3
(3 Reviews)"
Aviation Career and Technical High School,https://www.greatschools.org/new-york/queens/1934-Aviation-Career-And-Technical-High-School/,"45-30 36TH ST, Queens, NY, 11101
�
4.1
(19 Reviews)"
Bayport Blue Point High School,https://www.greatschools.org/new-york/bayport/231-Bayport-Blue-Point-High-School/,"200 Snedecor Avenue, Bayport, NY, 11705
�
1.7
(6 Reviews)"
Bethpage Senior High School,https://www.greatschools.org/new-york/bethpage/270-Bethpage-Senior-High-School/,"10 Cherry Avenue, Bethpage, NY, 11714
�
3
(2 Reviews)"
NYC Lab High School For Collaborative Studies,https://www.greatschools.org/new-york/new-york/2777-Nyc-Lab-High-School-For-Collaborative-Studies/,"333 West 17th Street, New York, NY, 10011
�
3.5
(19 Reviews)"
NYC Museum School,https://www.greatschools.org/new-york/new-york/2790-Nyc-Museum-School/,"333 West 17th Street, New York, NY, 10011
�
3.9
(13 Reviews)"
"Fiorello H Laguardia High School of Music, Art and Performing Arts",https://www.greatschools.org/new-york/new-york/2897-Fiorello-H-Laguardia-High-School-Of-Music-Art-And-Performing-Arts/,"100 Amsterdam Avenue, New York, NY, 10023
�
4.1
(35 Reviews)"
Manhattan Center for Science & Mathematics,https://www.greatschools.org/new-york/new-york/2914-Manhattan-Center-For-Science--Mathematics/,"260 Pleasant Avenue, New York, NY, 10029
�
4.6
(22 Reviews)"
Northport Senior High School,https://www.greatschools.org/new-york/northport/3073-Northport-Senior-High-School/,"154 Laurel Hill Road, Northport, NY, 11768
�
3.7
(17 Reviews)"
School 7 Oceanside Senior High School,https://www.greatschools.org/new-york/oceanside/3098-School-7-Oceanside-Senior-High-School/,"3160 Skillman Avenue, Oceanside, NY, 11572
�
5
(6 Reviews)"
Pleasantville High School,https://www.greatschools.org/new-york/pleasantville/3281-Pleasantville-High-School/,"60 Romer Avenue, Pleasantville, NY, 10570
�
3.6
(11 Reviews)"
Earl L Vandermeulen High School,https://www.greatschools.org/new-york/port-jefferson/3296-Earl-L-Vandermeulen-High-School/,"350 Old Post Road, Port Jefferson, NY, 11777
�
4.3
(6 Reviews)"
Paul D Schreiber Senior High School,https://www.greatschools.org/new-york/port-washington/3308-Paul-D-Schreiber-Senior-High-School/,"101 Campus Drive, Port Washington, NY, 11050
�
3.9
(11 Reviews)"
South Side High School,https://www.greatschools.org/new-york/rockville-centre/3431-South-Side-High-School/,"140 Shepherd Street, Rockville Centre, NY, 11570
�
4.1
(10 Reviews)"
Roslyn High School,https://www.greatschools.org/new-york/roslyn-heights/3467-Roslyn-High-School/,"475 Round Hill Road, Roslyn Heights, NY, 11577
�
3.1
(8 Reviews)"
Rye Neck Senior High School,https://www.greatschools.org/new-york/mamaroneck/3491-Rye-Neck-Senior-High-School/,"300 Hornidge Road, Mamaroneck, NY, 10543
�
4.7
(10 Reviews)"
Sayville High School,https://www.greatschools.org/new-york/west-sayville/3546-Sayville-High-School/,"20 Brook Street, West Sayville, NY, 11796
�
3.7
(3 Reviews)"
Scarsdale Senior High School,https://www.greatschools.org/new-york/scarsdale/3555-Scarsdale-Senior-High-School/,"1057 Post Road, Scarsdale, NY, 10583
�
3.2
(13 Reviews)"
North Shore Senior High School,https://www.greatschools.org/new-york/glen-head/3595-North-Shore-Senior-High-School/,"450 Glen Cove Avenue, Glen Head, NY, 11545
�
4.4
(5 Reviews)"
Seaford Senior High School,https://www.greatschools.org/new-york/seaford/3600-Seaford-Senior-High-School/,"1575 Seamans Neck Road, Seaford, NY, 11783
�
4
(4 Reviews)"
Shoreham Wading River High School,https://www.greatschools.org/new-york/wading-river/3635-Shoreham-Wading-River-High-School/,"250 New York 25A, Shoreham, NY, 11786
�
5
(3 Reviews)"
Tappan Zee High School,https://www.greatschools.org/new-york/orangeburg/3704-Tappan-Zee-High-School/,"15 Dutch Hill Road, Orangeburg, NY, 10962
�
4.7
(6 Reviews)"
Tuckahoe High School,https://www.greatschools.org/new-york/eastchester/3868-Tuckahoe-High-School/,"65 Siwanoy Boulevard, Eastchester, NY, 10709
�
4.2
(5 Reviews)"
Valley Stream Central High School,https://www.greatschools.org/new-york/valley-stream/3919-Valley-Stream-Central-High-School/,"135 Fletcher Avenue, Valley Stream, NY, 11580
�
4.4
(9 Reviews)"
Wantagh Senior High School,https://www.greatschools.org/new-york/wantagh/3948-Wantagh-Senior-High-School/,"3297 Beltagh Avenue, Wantagh, NY, 11793
�
2.8
(12 Reviews)"
West Islip Senior High School,https://www.greatschools.org/new-york/west-islip/4050-West-Islip-Senior-High-School/,"1 LION'S PATH, West Islip, NY, 11795
�
4.7
(3 Reviews)"
George W Hewlett High School,https://www.greatschools.org/new-york/hewlett/4134-George-W-Hewlett-High-School/,"60 Everit Avenue, Hewlett, NY, 11557
�
3.7
(7 Reviews)"
Yorktown High School,https://www.greatschools.org/new-york/yorktown-heights/4189-Yorktown-High-School/,"2727 Crompond Road, Yorktown Heights, NY, 10598
�
3.3
(10 Reviews)"
Commack High School,https://www.greatschools.org/new-york/commack/596-Commack-High-School/,"1 Scholar Lane, Commack, NY, 11725
�
4.4
(7 Reviews)"
Morris County School Of Technology,https://www.greatschools.org/new-jersey/denville/1244-Morris-Co-School-Of-Tech/,"400 East Main Street, Denville, NJ, 07834
�
4.3
(12 Reviews)"
Mountain Lakes High School,https://www.greatschools.org/new-jersey/mountain-lakes/1277-Mountain-Lakes-High-School/,"96 Powerville Road, Mountain Lakes, NJ, 07046
�
3.9
(7 Reviews)"
Voorhees High School,https://www.greatschools.org/new-jersey/glen-gardner/1420-Voorhees-High-School/,"256 County Route 513, Glen Gardner, NJ, 08826
�
3.3
(11 Reviews)"
Northern Highlands Regional High School,https://www.greatschools.org/new-jersey/allendale/1429-Northern-Highlands-Reg-High-School/,"298 Hillside Avenue, Allendale, NJ, 07401
�
4.8
(4 Reviews)"
Northern Valley Regional High School at Demarest,https://www.greatschools.org/new-jersey/demarest/1430-N-Valley-Reg-H-Demarest/,"150 Knickerbocker Road, Demarest, NJ, 07627
�
5
(2 Reviews)"
Northern Valley Regional High School at Old Tappan,https://www.greatschools.org/new-jersey/old-tappan/1431-N-Valley-Reg-H-Old-Tappan/,"140 Central Avenue, Old Tappan, NJ, 07675
�
3.4
(7 Reviews)"
Pascack Valley High School,https://www.greatschools.org/new-jersey/hillsdale/1515-Pascack-Valley-High-School/,"200 Piermont Avenue, Hillsdale, NJ, 07642
�
2.9
(9 Reviews)"
Rumson Fair Haven Regional High School,https://www.greatschools.org/new-jersey/rumson/1785-Rumson-Fair-Haven-Reg-High-School/,"74 Ridge Road, Rumson, NJ, 07760
�
4.7
(7 Reviews)"
Cornwall Central High School,https://www.greatschools.org/new-york/new-windsor/644-Cornwall-Central-High-School/,"10 Dragon Drive, New Windsor, NY, 12553
�
3.6
(12 Reviews)"
Putnam Valley High School,https://www.greatschools.org/new-york/putnam-valley/6442-Putnam-Valley-High-School/,"146 Peekskill Hollow Road, Putnam Valley, NY, 10579"
"New Explorations Into Science, Tech and Math High School",https://www.greatschools.org/new-york/new-york/6473-New-Explorations-Into-Science-Tech-And-Math-High-School/,"111 Columbia Street, New York, NY, 10002
�
4.5
(38 Reviews)"
Frank Sinatra School Of The Arts High School,https://www.greatschools.org/new-york/queens/6490-Frank-Sinatra-School-Of-The-Arts-High-School/,"35-12 35TH AVE, Queens, NY, 11106
�
3.6
(22 Reviews)"
Croton Harmon High School,https://www.greatschools.org/new-york/croton_on_hudson/661-Croton-Harmon-High-School/,"36 OLD POST RD S, Croton-on-Hudson, NY, 10520
�
4.3
(8 Reviews)"
Dobbs Ferry High School,https://www.greatschools.org/new-york/dobbs-ferry/694-Dobbs-Ferry-High-School/,"505 Broadway, Dobbs Ferry, NY, 10522
�
3.2
(10 Reviews)"
W Tresper Clarke High School,https://www.greatschools.org/new-york/westbury/750-W-Tresper-Clarke-High-School/,"740 Edgewood Drive, Westbury, NY, 11590
�
4
(5 Reviews)"
Manhattan/Hunter Science High School,https://www.greatschools.org/new-york/new-york/7686-Manhattan-Hunter-Science-High-School/,"122 Amsterdam Avenue, New York, NY, 10023
�
4
(10 Reviews)"
Harlem Village Academy West Charter,https://www.greatschools.org/new-york/new-york/7689-Harlem-Village-Academy-West-Charter/,"244 West 144th Street, New York, NY, 10030
�
4.4
(7 Reviews)"
Bedford Academy High School,https://www.greatschools.org/new-york/brooklyn/7715-Bedford-Academy-High-School/,"1119 BEDFORD AVE, Brooklyn, NY, 11217
�
5
(3 Reviews)"
Harlem Village Academy East Charter School,https://www.greatschools.org/new-york/new-york/8315-Harlem-Village-Academy-Leadership-Middle-School/,"2351 1st Avenue, New York, NY, 10035
�
4.3
(6 Reviews)"
Scholars Academy,https://www.greatschools.org/new-york/queens/8330-Scholars--Academy/,"320 BEACH 104TH ST, Queens, NY, 11694
�
3.7
(22 Reviews)"
CSI High School For International Studies,https://www.greatschools.org/new-york/staten-island/8338-Csi-High-School-For-International-Studies/,"100 Essex Drive, Staten Island, NY, 10314
�
4.6
(37 Reviews)"
Brooklyn Latin School,https://www.greatschools.org/new-york/brooklyn/8799-Brooklyn-Latin-School/,"223 Graham Avenue, Brooklyn, NY, 11206
�
4.4
(25 Reviews)"
Great Neck North High School,https://www.greatschools.org/new-york/great-neck/980-Great-Neck-North-High-School/,"35 Polo Road, Great Neck, NY, 11023
�
4.4
(9 Reviews)"
Great Neck South High School,https://www.greatschools.org/new-york/lake-success/982-Great-Neck-South-High-School/,"341 LAKEVILLE RD, Great Neck, NY, 11020
�
3
(4 Reviews)"
Island Trees High School,https://www.greatschools.org/new-york/levittown/1263-Island-Trees-High-School/,"59 Straight Lane, Levittown, NY, 11756
�
4.1
(16 Reviews)"
New Hope-Solebury High School,https://www.greatschools.org/pennsylvania/new-hope/1634-New-Hope-Solebury-High-School/,"182 West Bridge Street, New Hope, PA, 18938
�
3.3
(3 Reviews)"
Greenwich High School,https://www.greatschools.org/connecticut/greenwich/343-Greenwich-High-School/,"10 Hillside Road, Greenwich, CT, 06830
�
3.7
(13 Reviews)"
Glen Ridge High School,https://www.greatschools.org/new-jersey/glen-ridge/664-Glen-Ridge-High-School/,"200 Ridgewood Avenue, Glen Ridge, NJ, 07028
�
3.8
(11 Reviews)"
